CustomerID,Age,Gender,Annual Income (k$),Spending Score (1-100),Cluster
3550,51,Female,84.4,69,0
3551,58,Male,95.0,32,3
3552,68,Male,44.3,70,2
3553,64,Male,53.1,51,4
3554,35,Female,34.1,76,2
3555,28,Female,54.9,45,4
3556,40,Female,59.1,60,4
3557,65,Male,76.5,49,4
3558,39,Male,87.3,48,3
3559,34,Female,41.3,56,2
3560,22,Female,15.0,63,2
3561,61,Female,59.5,19,1
3562,28,Female,67.3,86,0
3563,47,Female,66.2,4,3
3564,32,Female,51.8,33,1
3565,44,Male,63.1,48,4
3566,52,Female,97.9,60,0
3567,50,Male,69.5,89,0
3568,37,Male,50.7,4,1
3569,33,Female,47.5,37,1
3570,51,Female,55.8,1,1
3571,19,Male,100.9,51,3
3572,52,Female,55.4,57,4
3573,57,Female,59.5,90,0
3574,45,Male,47.9,53,4
3575,64,Male,87.5,76,0
3576,56,Male,109.0,65,0
3577,23,Female,71.3,39,4
3578,26,Male,62.1,15,1
3579,37,Female,60.9,57,4
3580,18,Male,15.0,13,1
3581,25,Male,78.6,82,0
3582,40,Male,63.4,46,4
3583,20,Female,70.7,80,0
3584,21,Female,42.2,38,1
3585,42,Male,50.4,57,4
3586,64,Male,49.7,55,4
3587,55,Male,85.5,49,3
3588,32,Female,50.5,39,4
3589,38,Male,112.1,60,0
3590,52,Female,70.8,27,3
3591,70,Male,28.1,20,1
3592,70,Male,56.8,81,2
3593,63,Male,43.7,68,2
3594,69,Male,15.0,52,2
3595,31,Male,100.0,92,0
3596,53,Male,77.6,43,4
3597,29,Female,73.3,83,0
3598,34,Male,64.1,54,4
3599,56,Female,25.4,24,1
3600,26,Male,47.9,96,2
3601,52,Male,81.0,75,0
3602,30,Female,33.7,47,1
3603,32,Male,15.0,68,2
3604,35,Female,54.3,40,4
3605,68,Female,56.5,71,2
3606,50,Male,63.4,1,1
3607,23,Female,78.2,25,3
3608,44,Female,75.9,74,0
3609,40,Male,66.5,44,4
3610,44,Female,89.9,55,0
3611,51,Male,22.0,16,1
3612,63,Male,72.6,96,0
3613,55,Male,75.7,80,0
3614,31,Male,29.0,45,1
3615,53,Female,22.4,40,1
3616,70,Male,41.4,76,2
3617,25,Male,43.5,100,2
3618,52,Female,78.8,74,0
3619,36,Male,44.6,100,2
3620,47,Male,38.6,27,1
3621,31,Female,44.7,30,1
3622,37,Female,88.0,20,3
3623,66,Female,60.3,61,4
3624,42,Female,55.5,54,4
3625,57,Female,57.2,46,4
3626,41,Female,92.3,70,0
3627,31,Female,41.3,81,2
3628,43,Male,92.9,12,3
3629,40,Female,56.0,71,2
3630,39,Female,122.5,38,3
3631,65,Female,33.6,30,1
3632,36,Male,51.2,75,2
3633,63,Male,29.2,18,1
3634,68,Female,83.8,42,3
3635,20,Female,102.2,58,0
3636,59,Female,101.7,36,3
3637,36,Male,90.6,70,0
3638,26,Male,55.1,36,4
3639,45,Female,50.9,85,2
3640,37,Male,18.2,47,2
3641,62,Female,110.9,67,0
3642,24,Male,71.7,69,0
3643,31,Male,47.7,34,1
3644,26,Female,93.2,1,3
3645,36,Female,35.7,59,2
3646,64,Female,70.2,52,4
3647,69,Female,55.7,64,4
3648,31,Male,76.0,44,4
3649,55,Male,58.4,39,4
3650,70,Male,23.7,100,2
3651,53,Female,61.9,13,1
3652,57,Male,86.2,68,0
3653,34,Female,59.3,36,4
3654,47,Male,79.4,42,3
3655,26,Female,33.9,42,1
3656,50,Female,59.3,30,4
3657,69,Male,44.4,64,2
3658,42,Female,78.7,85,0
3659,31,Female,60.8,62,4
3660,28,Male,77.3,53,4
3661,70,Female,87.2,25,3
3662,52,Female,77.3,63,0
3663,58,Female,66.8,100,0
3664,31,Male,35.0,40,1
3665,47,Male,59.9,41,4
3666,58,Female,46.7,36,1
3667,21,Male,51.4,38,4
3668,21,Female,50.6,1,1
3669,45,Female,35.5,60,2
3670,25,Female,15.0,29,1
3671,19,Female,43.3,10,1
3672,58,Female,64.8,69,0
3673,63,Male,26.3,23,1
3674,39,Female,60.4,42,4
3675,58,Male,107.5,87,0
3676,33,Male,85.6,15,3
3677,46,Female,101.1,12,3
3678,66,Female,69.8,57,4
3679,65,Male,89.2,79,0
3680,47,Male,41.9,11,1
3681,29,Male,43.9,60,2
3682,52,Female,15.0,65,2
3683,28,Male,89.7,1,3
3684,63,Female,98.5,70,0
3685,67,Female,46.2,72,2
3686,38,Female,53.7,42,4
3687,38,Male,41.2,81,2
3688,22,Female,69.6,78,0
3689,65,Female,88.1,53,0
3690,37,Female,16.4,39,1
3691,54,Female,70.2,26,3
3692,20,Female,53.1,49,4
3693,61,Male,62.8,64,4
3694,50,Female,71.5,42,4
3695,70,Female,55.3,1,1
3696,26,Male,57.4,82,2
3697,26,Female,54.7,55,4
3698,21,Male,84.3,41,3
3699,52,Female,70.5,71,0
3700,34,Male,65.5,88,0
3701,51,Male,28.2,1,1
3702,41,Female,50.5,61,4
3703,49,Female,82.5,14,3
3704,18,Female,60.9,62,4
3705,25,Male,76.5,53,4
3706,62,Male,104.2,66,0
3707,40,Male,86.0,38,3
3708,64,Female,62.3,3,1
3709,57,Male,47.2,39,1
3710,29,Male,15.0,60,2
3711,29,Female,55.8,75,2
3712,63,Male,51.8,21,1
3713,64,Male,69.8,76,0
3714,32,Female,56.2,34,4
3715,58,Male,52.0,59,4
3716,36,Female,15.5,37,1
3717,43,Female,36.5,55,2
3718,69,Female,71.9,72,0
3719,46,Female,102.9,19,3
3720,39,Female,57.6,33,4
3721,57,Male,68.2,55,4
3722,38,Male,83.8,100,0
3723,68,Female,39.7,28,1
3724,55,Female,69.2,100,0
3725,37,Male,41.5,100,2
3726,46,Female,81.6,48,4
3727,68,Female,63.8,43,4
3728,21,Female,67.5,33,4
3729,24,Male,40.4,48,4
3730,45,Male,77.7,15,3
3731,45,Female,112.1,48,3
3732,21,Female,34.8,87,2
3733,39,Male,51.5,35,4
3734,29,Male,65.8,44,4
3735,62,Female,79.7,7,3
3736,20,Female,46.0,59,2
3737,39,Male,15.0,57,2
3738,61,Male,94.0,52,3
3739,19,Male,79.0,45,4
3740,41,Female,16.4,43,1
3741,51,Male,44.8,63,2
3742,44,Female,99.2,49,3
3743,58,Male,96.2,58,0
3744,18,Male,83.5,55,0
3745,25,Male,55.6,78,2
3746,40,Male,62.1,67,4
3747,55,Female,56.7,55,4
3748,23,Female,88.2,88,0
3749,39,Male,38.1,61,2
3750,42,Female,39.9,83,2
3751,35,Male,85.3,65,0
3752,34,Male,58.9,4,1
3753,29,Male,94.5,83,0
3754,23,Male,43.2,53,4
3755,43,Female,58.6,49,4
3756,44,Male,36.9,57,2
3757,25,Male,60.2,41,4
3758,36,Female,23.0,56,2
3759,59,Male,47.8,35,1
3760,18,Male,24.1,82,2
3761,46,Male,77.3,47,4
3762,62,Female,77.9,40,3
3763,66,Male,16.7,27,1
3764,52,Female,93.3,57,0
3765,57,Male,122.4,55,3
3766,31,Male,61.2,60,4
3767,52,Female,44.0,24,1
3768,65,Male,130.6,10,3
3769,62,Male,27.0,66,2
3770,37,Female,60.5,87,0
3771,66,Female,64.5,24,3
3772,30,Female,93.6,90,0
3773,55,Female,69.0,57,4
3774,66,Female,47.5,50,4
3775,63,Male,36.2,40,1
3776,66,Female,51.5,15,1
3777,25,Male,34.8,75,2
3778,60,Male,61.2,31,4
3779,37,Male,45.9,31,1
3780,50,Female,22.6,75,2
3781,43,Female,91.4,3,3
3782,56,Male,47.6,12,1
3783,38,Female,28.3,50,2
3784,70,Female,55.8,57,4
3785,66,Female,61.7,62,4
3786,59,Female,16.3,42,1
3787,60,Male,68.3,100,0
3788,58,Male,33.8,44,1
3789,26,Female,102.8,44,3
3790,41,Male,73.1,30,3
3791,54,Female,50.0,53,4
3792,66,Female,41.4,65,2
3793,58,Male,57.4,80,2
3794,34,Male,75.3,13,3
3795,41,Male,59.4,44,4
3796,38,Female,54.6,61,4
3797,68,Male,61.5,65,4
3798,56,Female,44.9,50,4
3799,58,Male,51.4,64,2
3800,56,Male,15.0,30,1
3801,30,Female,84.3,89,0
3802,28,Female,67.5,75,0
3803,63,Female,40.7,16,1
3804,36,Female,107.5,23,3
3805,28,Female,62.2,24,1
3806,30,Female,34.1,67,2
3807,63,Female,81.4,18,3
3808,62,Female,70.0,42,4
3809,18,Male,69.9,61,4
3810,57,Female,49.4,48,4
3811,61,Female,71.3,56,4
3812,36,Male,53.5,23,1
3813,29,Female,73.9,65,0
3814,25,Male,15.0,35,1
3815,25,Male,49.2,42,4
3816,70,Female,103.1,56,0
3817,62,Male,40.8,53,2
3818,29,Female,44.9,51,4
3819,65,Male,48.8,31,1
3820,50,Male,29.6,43,1
3821,62,Male,15.0,50,2
3822,43,Female,54.2,16,1
3823,56,Female,63.4,38,4
3824,45,Male,58.7,60,4
3825,22,Male,56.4,18,1
3826,25,Female,61.1,79,0
3827,42,Female,85.6,82,0
3828,44,Male,55.2,19,1
3829,63,Male,45.6,84,2
3830,40,Female,53.0,46,4
3831,47,Female,74.5,60,0
3832,62,Female,95.3,38,3
3833,64,Female,44.3,73,2
3834,40,Female,62.5,60,4
3835,66,Male,68.5,30,3
3836,64,Female,35.2,21,1
3837,37,Male,60.5,13,1
3838,35,Female,23.4,55,2
3839,35,Male,15.8,64,2
3840,19,Female,69.2,66,0
3841,21,Female,50.4,47,4
3842,47,Male,65.1,21,3
3843,50,Male,59.6,33,4
3844,53,Female,35.6,79,2
3845,35,Female,58.9,38,4
3846,54,Female,29.2,54,2
3847,36,Female,94.8,23,3
3848,64,Female,26.1,58,2
3849,45,Male,55.1,39,4
3850,57,Male,33.9,76,2
3851,37,Female,74.3,69,0
3852,66,Male,51.7,38,4
3853,50,Male,47.0,47,4
3854,29,Male,81.3,36,3
3855,68,Female,60.7,15,1
3856,32,Male,72.9,29,3
3857,58,Female,35.5,55,2
3858,56,Male,24.9,58,2
3859,19,Female,62.7,54,4
3860,46,Male,52.0,42,4
3861,58,Female,75.7,73,0
3862,27,Female,58.0,52,4
3863,19,Male,65.1,68,0
3864,68,Female,19.4,6,1
3865,28,Female,107.2,1,3
3866,30,Female,55.9,57,4
3867,27,Female,77.4,14,3
3868,31,Female,39.1,45,1
3869,35,Female,67.7,42,4
3870,68,Female,27.4,90,2
3871,26,Female,71.3,60,4
3872,56,Male,51.1,54,4
3873,45,Male,60.7,71,0
3874,20,Female,77.4,59,0
3875,37,Female,29.2,39,1
3876,23,Male,42.9,77,2
3877,44,Male,71.4,22,3
3878,70,Male,112.5,58,0
3879,19,Female,56.5,11,1
3880,46,Male,74.8,55,4
3881,55,Female,57.3,55,4
3882,20,Female,108.6,92,0
3883,33,Male,16.3,11,1
3884,47,Female,62.4,35,4
3885,57,Female,19.4,71,2
3886,19,Female,15.0,58,2
3887,34,Female,67.4,55,4
3888,58,Male,63.5,26,4
3889,29,Male,52.9,35,4
3890,52,Female,57.3,81,2
3891,60,Female,137.5,49,3
3892,18,Male,53.5,59,4
3893,62,Female,72.8,47,4
3894,32,Male,43.8,20,1
3895,43,Female,67.4,73,0
3896,54,Female,54.0,63,4
3897,38,Male,49.7,100,2
3898,66,Male,105.5,25,3
3899,48,Male,89.4,71,0
3900,42,Male,63.4,17,3
3901,40,Female,15.0,54,2
3902,41,Male,51.0,74,2
3903,55,Female,127.6,1,3
3904,45,Male,54.2,45,4
3905,38,Male,87.6,36,3
3906,60,Female,96.0,32,3
3907,35,Male,65.5,60,4
3908,53,Male,39.0,78,2
3909,52,Male,15.0,47,2
3910,62,Male,77.1,55,4
3911,26,Female,39.6,53,2
3912,70,Female,64.4,50,4
3913,55,Male,28.8,23,1
3914,47,Male,53.4,78,2
3915,61,Male,60.8,57,4
3916,51,Female,66.7,60,4
3917,49,Female,32.1,30,1
3918,20,Female,89.9,39,3
3919,20,Female,45.1,46,4
3920,45,Male,18.1,12,1
3921,61,Male,57.3,8,1
3922,32,Male,60.9,35,4
3923,58,Female,64.0,63,4
3924,40,Male,94.1,34,3
3925,57,Female,54.1,25,1
3926,28,Female,57.0,30,4
3927,65,Male,32.4,39,1
3928,49,Male,80.5,41,3
3929,53,Male,64.6,100,0
3930,50,Female,49.5,76,2
3931,41,Female,15.0,76,2
3932,56,Male,96.1,79,0
3933,51,Male,29.3,25,1
3934,45,Female,45.2,19,1
3935,54,Male,69.0,22,3
3936,24,Female,30.1,83,2
3937,21,Female,22.7,36,1
3938,54,Male,15.0,19,1
3939,18,Male,78.0,39,3
3940,18,Male,46.4,44,4
3941,64,Male,133.2,57,0
3942,37,Female,35.1,56,2
3943,36,Female,37.0,29,1
3944,46,Female,45.9,67,2
3945,27,Male,66.1,34,4
3946,35,Female,48.2,46,4
3947,45,Male,75.3,67,0
3948,52,Male,35.5,34,1
3949,60,Male,25.5,36,1
3950,64,Male,15.0,65,2
3951,48,Male,15.0,29,1
3952,44,Male,47.0,40,4
3953,28,Female,52.5,64,2
3954,66,Male,44.2,100,2
3955,66,Female,91.1,65,0
3956,55,Female,90.7,62,0
3957,22,Male,51.6,63,2
3958,25,Male,15.2,23,1
3959,51,Male,45.8,53,4
3960,65,Female,45.0,49,4
3961,69,Male,43.6,58,2
3962,29,Female,42.6,53,2
3963,55,Male,43.7,59,2
3964,18,Male,50.3,42,4
3965,48,Female,44.1,51,4
3966,21,Female,65.2,19,3
3967,66,Male,69.0,42,4
3968,62,Female,37.2,85,2
3969,67,Female,91.8,58,0
3970,22,Female,35.5,49,2
3971,47,Female,19.6,97,2
3972,41,Female,69.5,16,3
3973,20,Male,39.6,22,1
3974,28,Male,68.0,93,0
3975,62,Female,15.0,51,2
3976,21,Male,94.8,44,3
3977,43,Male,76.8,20,3
3978,44,Female,22.5,61,2
3979,63,Male,23.0,64,2
3980,60,Female,101.8,23,3
3981,44,Female,41.6,46,4
3982,59,Male,39.1,42,1
3983,68,Female,15.0,56,2
3984,67,Female,51.2,22,1
3985,23,Female,54.3,81,2
3986,32,Female,77.9,73,0
3987,70,Female,25.0,41,1
3988,47,Male,22.0,45,1
3989,59,Male,71.3,47,4
3990,54,Female,85.2,31,3
3991,54,Female,20.7,39,1
3992,59,Male,87.0,43,3
3993,54,Female,60.9,90,0
3994,52,Male,87.3,74,0
3995,40,Female,58.2,73,2
3996,23,Female,15.0,59,2
3997,25,Female,86.5,83,0
3998,26,Female,95.4,37,3
3999,38,Female,65.5,45,4
4000,68,Female,84.2,52,4
